timestamp,open,high,low,close,volume,num_trades,volume_weighted_price,symbol,signal,strategy
2022-12-30 20:43:00+00:00,129.02,129.115,128.995,129.1,3657,30,129.040631,AAPL,hold,MovingAverageStrategy
2022-12-30 20:42:00+00:00,128.99,129.01,128.97,128.97,2001,22,128.997945,AAPL,hold,MovingAverageStrategy
2022-12-30 20:41:00+00:00,129.0,129.01,128.92,128.975,1384,21,128.953,AAPL,hold,MovingAverageStrategy
2022-12-30 20:40:00+00:00,129.03,129.03,128.95,129.02,5263,48,128.982702,AAPL,hold,MovingAverageStrategy
2022-12-30 20:39:00+00:00,128.99,129.05,128.965,129.05,1873,26,129.014,AAPL,hold,MovingAverageStrategy
2022-12-30 20:38:00+00:00,128.95,128.98,128.935,128.965,999,18,128.96125,AAPL,hold,MovingAverageStrategy
2022-12-30 20:37:00+00:00,128.96,129.02,128.95,128.99,1566,22,128.971494,AAPL,hold,MovingAverageStrategy
2022-12-30 20:36:00+00:00,128.92,128.98,128.91,128.95,2421,24,128.94381,AAPL,hold,MovingAverageStrategy
2022-12-30 20:35:00+00:00,129.015,129.015,128.925,128.925,1717,25,128.957021,AAPL,hold,MovingAverageStrategy
2022-12-30 20:34:00+00:00,128.96,129.05,128.95,129.05,828,15,129.004167,AAPL,hold,MovingAverageStrategy
2022-12-30 20:33:00+00:00,129.005,129.03,128.985,128.985,1752,23,128.998125,AAPL,hold,MovingAverageStrategy
2022-12-30 20:32:00+00:00,129.065,129.09,129.05,129.05,1586,18,129.066538,AAPL,hold,MovingAverageStrategy
2022-12-30 20:31:00+00:00,128.96,129.05,128.95,129.025,5423,40,129.034673,AAPL,hold,MovingAverageStrategy
2022-12-30 20:30:00+00:00,128.875,128.965,128.875,128.955,1654,22,128.927239,AAPL,hold,MovingAverageStrategy
2022-12-30 20:29:00+00:00,128.92,128.945,128.91,128.91,1471,16,128.936429,AAPL,hold,MovingAverageStrategy
2022-12-30 20:28:00+00:00,128.9,128.95,128.88,128.925,3565,37,128.925295,AAPL,hold,MovingAverageStrategy
2022-12-30 20:27:00+00:00,128.94,128.96,128.87,128.905,4086,27,128.913462,AAPL,hold,MovingAverageStrategy
2022-12-30 20:26:00+00:00,128.94,128.99,128.93,128.96,2512,26,128.954792,AAPL,hold,MovingAverageStrategy
2022-12-30 20:25:00+00:00,128.95,128.965,128.87,128.93,1838,19,128.930938,AAPL,hold,MovingAverageStrategy
2022-12-30 20:24:00+00:00,128.92,128.975,128.92,128.95,1266,12,128.956364,AAPL,hold,MovingAverageStrategy
2022-12-30 20:23:00+00:00,128.91,128.91,128.875,128.875,1469,14,128.89634,AAPL,hold,MovingAverageStrategy
2022-12-30 20:22:00+00:00,128.95,128.95,128.845,128.845,1822,20,128.901982,AAPL,hold,MovingAverageStrategy
2022-12-30 20:21:00+00:00,128.98,129.02,128.935,128.935,2405,28,128.978749,AAPL,hold,MovingAverageStrategy
2022-12-30 20:20:00+00:00,128.9,129.04,128.9,128.985,1434,17,128.999117,AAPL,hold,MovingAverageStrategy
2022-12-30 20:19:00+00:00,128.98,129.06,128.89,128.9,7440,50,128.989016,AAPL,hold,MovingAverageStrategy
2022-12-30 20:18:00+00:00,129.09,129.09,129.0,129.0,2941,14,129.016431,AAPL,hold,MovingAverageStrategy
2022-12-30 20:17:00+00:00,128.98,129.105,128.98,129.1,1617,17,129.05428,AAPL,hold,MovingAverageStrategy
2022-12-30 20:16:00+00:00,129.03,129.08,129.03,129.035,1749,16,129.040226,AAPL,hold,MovingAverageStrategy
2022-12-30 20:15:00+00:00,129.04,129.145,129.005,129.14,1216,14,129.065,AAPL,hold,MovingAverageStrategy
2022-12-30 20:14:00+00:00,128.985,128.99,128.9,128.98,1793,21,128.943571,AAPL,hold,MovingAverageStrategy
2022-12-30 20:13:00+00:00,128.97,129.03,128.955,128.955,2511,29,128.990238,AAPL,hold,MovingAverageStrategy
2022-12-30 20:12:00+00:00,128.8,129.005,128.8,128.985,3178,27,128.926726,AAPL,hold,MovingAverageStrategy
2022-12-30 20:11:00+00:00,128.76,128.815,128.76,128.815,583,9,128.78125,AAPL,hold,MovingAverageStrategy
2022-12-30 20:10:00+00:00,128.66,128.8,128.66,128.8,1570,17,128.719324,AAPL,hold,MovingAverageStrategy
2022-12-30 20:09:00+00:00,128.68,128.76,128.68,128.7,1443,17,128.719076,AAPL,hold,MovingAverageStrategy
2022-12-30 20:08:00+00:00,128.655,128.665,128.55,128.665,2749,28,128.619534,AAPL,hold,MovingAverageStrategy
2022-12-30 20:07:00+00:00,128.68,128.72,128.67,128.7,2447,16,128.697237,AAPL,hold,MovingAverageStrategy
2022-12-30 20:06:00+00:00,128.765,128.765,128.645,128.665,2918,34,128.734311,AAPL,hold,MovingAverageStrategy
2022-12-30 20:05:00+00:00,128.655,128.785,128.655,128.745,3704,46,128.743,AAPL,hold,MovingAverageStrategy
2022-12-30 20:04:00+00:00,128.705,128.73,128.67,128.67,1894,21,128.706392,AAPL,hold,MovingAverageStrategy
2022-12-30 20:03:00+00:00,128.55,128.72,128.55,128.68,4132,41,128.651667,AAPL,hold,MovingAverageStrategy
2022-12-30 20:02:00+00:00,128.525,128.565,128.47,128.56,1788,23,128.532667,AAPL,hold,MovingAverageStrategy
2022-12-30 20:01:00+00:00,128.42,128.55,128.42,128.51,1288,19,128.495,AAPL,hold,MovingAverageStrategy
2022-12-30 20:00:00+00:00,128.29,128.43,128.27,128.41,2038,22,128.376176,AAPL,hold,MovingAverageStrategy
2022-12-30 19:59:00+00:00,128.28,128.29,128.265,128.28,702,11,128.27875,AAPL,hold,MovingAverageStrategy
2022-12-30 19:58:00+00:00,128.2,128.33,128.2,128.33,1529,26,128.281667,AAPL,hold,MovingAverageStrategy
2022-12-30 19:57:00+00:00,128.19,128.23,128.16,128.205,717,18,128.202,AAPL,hold,MovingAverageStrategy
2022-12-30 19:56:00+00:00,128.24,128.24,128.18,128.18,1067,15,128.221128,AAPL,hold,MovingAverageStrategy
2022-12-30 19:55:00+00:00,128.285,128.285,128.23,128.24,1201,9,128.257706,AAPL,hold,MovingAverageStrategy
2022-12-30 19:54:00+00:00,128.265,128.295,128.26,128.26,2126,21,128.277619,AAPL,hold,MovingAverageStrategy
2022-12-30 19:53:00+00:00,128.31,128.36,128.27,128.27,1470,17,128.317692,AAPL,hold,MovingAverageStrategy
2022-12-30 19:52:00+00:00,128.24,128.31,128.24,128.31,626,12,128.28,AAPL,hold,MovingAverageStrategy
2022-12-30 19:51:00+00:00,128.21,128.23,128.2,128.225,873,11,128.216875,AAPL,hold,MovingAverageStrategy
2022-12-30 19:50:00+00:00,128.16,128.2,128.16,128.19,1170,13,128.174091,AAPL,hold,MovingAverageStrategy
2022-12-30 19:49:00+00:00,128.15,128.17,128.11,128.17,1020,16,128.145714,AAPL,hold,MovingAverageStrategy
2022-12-30 19:48:00+00:00,128.15,128.15,128.08,128.14,842,9,128.108736,AAPL,hold,MovingAverageStrategy
2022-12-30 19:47:00+00:00,128.2,128.2,128.19,128.19,477,6,128.196667,AAPL,hold,MovingAverageStrategy
2022-12-30 19:46:00+00:00,128.15,128.22,128.15,128.22,1416,16,128.189653,AAPL,hold,MovingAverageStrategy
2022-12-30 19:45:00+00:00,128.265,128.29,128.23,128.23,1036,13,128.271667,AAPL,hold,MovingAverageStrategy
2022-12-30 19:44:00+00:00,128.185,128.26,128.18,128.25,1634,19,128.214,AAPL,hold,MovingAverageStrategy
2022-12-30 19:43:00+00:00,128.265,128.27,128.195,128.195,3080,26,128.250796,AAPL,hold,MovingAverageStrategy
2022-12-30 19:42:00+00:00,128.17,128.27,128.16,128.27,1101,12,128.200455,AAPL,hold,MovingAverageStrategy
2022-12-30 19:41:00+00:00,128.215,128.225,128.175,128.175,1006,11,128.200556,AAPL,hold,MovingAverageStrategy
2022-12-30 19:40:00+00:00,128.215,128.215,128.16,128.16,516,16,128.2,AAPL,hold,MovingAverageStrategy
2022-12-30 19:39:00+00:00,128.24,128.24,128.2,128.215,786,12,128.216667,AAPL,hold,MovingAverageStrategy
2022-12-30 19:38:00+00:00,128.2,128.235,128.2,128.225,1771,21,128.222647,AAPL,hold,MovingAverageStrategy
2022-12-30 19:37:00+00:00,128.255,128.255,128.17,128.17,1719,23,128.205377,AAPL,hold,MovingAverageStrategy
2022-12-30 19:36:00+00:00,128.24,128.245,128.2,128.24,1433,11,128.218214,AAPL,hold,MovingAverageStrategy
2022-12-30 19:35:00+00:00,128.33,128.33,128.255,128.255,4601,27,128.285223,AAPL,hold,MovingAverageStrategy
2022-12-30 19:34:00+00:00,128.265,128.32,128.25,128.29,2274,20,128.279945,AAPL,hold,MovingAverageStrategy
2022-12-30 19:33:00+00:00,128.275,128.275,128.245,128.245,210,5,128.26,AAPL,hold,MovingAverageStrategy
2022-12-30 19:32:00+00:00,128.295,128.305,128.27,128.275,2381,17,128.276303,AAPL,hold,MovingAverageStrategy
2022-12-30 19:31:00+00:00,128.235,128.33,128.235,128.3,1065,14,128.305143,AAPL,hold,MovingAverageStrategy
2022-12-30 19:30:00+00:00,128.215,128.28,128.205,128.26,945,12,128.23125,AAPL,hold,MovingAverageStrategy
2022-12-30 19:29:00+00:00,128.26,128.28,128.22,128.23,1729,16,128.247426,AAPL,hold,MovingAverageStrategy
2022-12-30 19:28:00+00:00,128.17,128.27,128.125,128.27,1456,16,128.209759,AAPL,hold,MovingAverageStrategy
2022-12-30 19:27:00+00:00,128.09,128.2,128.09,128.2,1637,18,128.14864,AAPL,hold,MovingAverageStrategy
2022-12-30 19:26:00+00:00,128.12,128.15,128.09,128.09,1867,14,128.110607,AAPL,hold,MovingAverageStrategy
2022-12-30 19:25:00+00:00,128.09,128.15,128.09,128.14,922,14,128.116667,AAPL,hold,MovingAverageStrategy
2022-12-30 19:24:00+00:00,128.09,128.095,128.06,128.09,3739,23,128.074544,AAPL,hold,MovingAverageStrategy
2022-12-30 19:23:00+00:00,127.995,128.09,127.995,128.09,1947,26,128.033333,AAPL,hold,MovingAverageStrategy
2022-12-30 19:22:00+00:00,128.0,128.05,128.0,128.02,1016,13,128.026599,AAPL,hold,MovingAverageStrategy
2022-12-30 19:21:00+00:00,128.0,128.03,127.98,127.98,1009,16,128.005,AAPL,hold,MovingAverageStrategy
2022-12-30 19:20:00+00:00,128.08,128.08,127.97,128.0,1677,35,128.014583,AAPL,hold,MovingAverageStrategy
2022-12-30 19:19:00+00:00,128.04,128.08,128.03,128.08,810,13,128.055,AAPL,hold,MovingAverageStrategy
2022-12-30 19:18:00+00:00,128.09,128.09,128.02,128.02,594,103,128.044293,AAPL,hold,MovingAverageStrategy
2022-12-30 19:17:00+00:00,128.075,128.075,128.04,128.045,3013,124,128.057046,AAPL,hold,MovingAverageStrategy
2022-12-30 19:16:00+00:00,128.055,128.055,128.0,128.035,1348,55,128.025625,AAPL,hold,MovingAverageStrategy
2022-12-30 19:15:00+00:00,128.095,128.095,128.03,128.05,1881,50,128.059791,AAPL,hold,MovingAverageStrategy
2022-12-30 19:14:00+00:00,128.185,128.195,128.135,128.135,642,9,128.165833,AAPL,hold,MovingAverageStrategy
2022-12-30 19:13:00+00:00,128.12,128.2,128.12,128.2,817,17,128.170833,AAPL,hold,MovingAverageStrategy
2022-12-30 19:12:00+00:00,128.06,128.14,128.06,128.115,591,25,128.105,AAPL,hold,MovingAverageStrategy
2022-12-30 19:11:00+00:00,128.07,128.1,128.055,128.055,1372,52,128.071818,AAPL,hold,MovingAverageStrategy
2022-12-30 19:10:00+00:00,128.105,128.13,128.085,128.13,1680,18,128.109334,AAPL,hold,MovingAverageStrategy
2022-12-30 19:09:00+00:00,128.14,128.14,128.08,128.095,1203,12,128.115455,AAPL,hold,MovingAverageStrategy
2022-12-30 19:08:00+00:00,128.16,128.18,128.135,128.175,1462,31,128.16991,AAPL,hold,MovingAverageStrategy
2022-12-30 19:07:00+00:00,128.145,128.185,128.145,128.18,1620,17,128.164258,AAPL,hold,MovingAverageStrategy
2022-12-30 19:06:00+00:00,128.12,128.2,128.115,128.16,2429,42,128.164,AAPL,hold,MovingAverageStrategy
2022-12-30 19:05:00+00:00,128.14,128.15,128.08,128.08,1039,27,128.122222,AAPL,hold,MovingAverageStrategy
2022-12-30 19:04:00+00:00,128.225,128.225,128.125,128.13,1229,17,128.160455,AAPL,hold,MovingAverageStrategy
2022-12-30 19:03:00+00:00,128.33,128.33,128.2,128.2,1659,19,128.233203,AAPL,hold,MovingAverageStrategy
2022-12-30 19:02:00+00:00,128.36,128.36,128.28,128.35,1766,26,128.311364,AAPL,hold,MovingAverageStrategy
2022-12-30 19:01:00+00:00,128.36,128.36,128.33,128.345,1423,12,128.338168,AAPL,hold,MovingAverageStrategy
2022-12-30 19:00:00+00:00,128.39,128.39,128.34,128.39,1414,15,128.368846,AAPL,hold,MovingAverageStrategy
2022-12-30 18:59:00+00:00,128.405,128.42,128.37,128.37,1226,16,128.385,AAPL,hold,MovingAverageStrategy
2022-12-30 18:58:00+00:00,128.35,128.395,128.345,128.39,3637,17,128.358267,AAPL,hold,MovingAverageStrategy
2022-12-30 18:57:00+00:00,128.41,128.41,128.37,128.37,2017,11,128.380645,AAPL,hold,MovingAverageStrategy
2022-12-30 18:56:00+00:00,128.4,128.45,128.39,128.45,890,10,128.401875,AAPL,hold,MovingAverageStrategy
2022-12-30 18:55:00+00:00,128.47,128.47,128.445,128.445,433,10,128.458333,AAPL,hold,MovingAverageStrategy
2022-12-30 18:54:00+00:00,128.435,128.51,128.435,128.51,1911,16,128.464729,AAPL,hold,MovingAverageStrategy
2022-12-30 18:53:00+00:00,128.41,128.415,128.41,128.41,658,20,128.410833,AAPL,hold,MovingAverageStrategy
2022-12-30 18:52:00+00:00,128.36,128.42,128.36,128.41,817,49,128.391667,AAPL,hold,MovingAverageStrategy
2022-12-30 18:51:00+00:00,128.31,128.39,128.31,128.39,512,25,128.363333,AAPL,hold,MovingAverageStrategy
2022-12-30 18:50:00+00:00,128.36,128.37,128.305,128.34,801,35,128.348,AAPL,hold,MovingAverageStrategy
2022-12-30 18:49:00+00:00,128.33,128.355,128.33,128.355,1484,23,128.352857,AAPL,hold,MovingAverageStrategy
2022-12-30 18:48:00+00:00,128.29,128.315,128.28,128.3,599,9,128.29625,AAPL,hold,MovingAverageStrategy
2022-12-30 18:47:00+00:00,128.335,128.385,128.33,128.36,3165,32,128.336333,AAPL,hold,MovingAverageStrategy
2022-12-30 18:46:00+00:00,128.455,128.455,128.36,128.39,1613,15,128.386875,AAPL,hold,MovingAverageStrategy
2022-12-30 18:45:00+00:00,128.46,128.49,128.46,128.475,1496,20,128.477308,AAPL,hold,MovingAverageStrategy
2022-12-30 18:44:00+00:00,128.465,128.5,128.46,128.5,524,9,128.473,AAPL,hold,MovingAverageStrategy
2022-12-30 18:43:00+00:00,128.435,128.47,128.4,128.44,1542,15,128.434442,AAPL,hold,MovingAverageStrategy
2022-12-30 18:42:00+00:00,128.48,128.48,128.44,128.44,401,5,128.45375,AAPL,hold,MovingAverageStrategy
2022-12-30 18:41:00+00:00,128.53,128.53,128.43,128.475,1560,20,128.461538,AAPL,hold,MovingAverageStrategy
2022-12-30 18:40:00+00:00,128.485,128.535,128.45,128.535,1045,14,128.474413,AAPL,hold,MovingAverageStrategy
2022-12-30 18:39:00+00:00,128.51,128.51,128.51,128.51,127,8,128.51,AAPL,hold,MovingAverageStrategy
2022-12-30 18:38:00+00:00,128.5,128.52,128.47,128.51,3094,23,128.501946,AAPL,hold,MovingAverageStrategy
2022-12-30 18:37:00+00:00,128.51,128.555,128.51,128.555,809,9,128.53125,AAPL,hold,MovingAverageStrategy
2022-12-30 18:36:00+00:00,128.55,128.61,128.52,128.61,1431,14,128.55875,AAPL,hold,MovingAverageStrategy
2022-12-30 18:35:00+00:00,128.59,128.65,128.59,128.6,1563,16,128.625884,AAPL,hold,MovingAverageStrategy
2022-12-30 18:34:00+00:00,128.53,128.545,128.53,128.53,797,10,128.534808,AAPL,hold,MovingAverageStrategy
2022-12-30 18:33:00+00:00,128.59,128.62,128.55,128.55,1202,17,128.595282,AAPL,hold,MovingAverageStrategy
2022-12-30 18:32:00+00:00,128.5,128.55,128.49,128.55,1252,16,128.504549,AAPL,hold,MovingAverageStrategy
2022-12-30 18:31:00+00:00,128.53,128.54,128.47,128.47,2616,29,128.519167,AAPL,hold,MovingAverageStrategy
2022-12-30 18:30:00+00:00,128.32,128.5,128.32,128.5,2242,29,128.406579,AAPL,hold,MovingAverageStrategy
2022-12-30 18:29:00+00:00,128.22,128.37,128.22,128.33,1782,20,128.291563,AAPL,hold,MovingAverageStrategy
2022-12-30 18:28:00+00:00,128.165,128.21,128.165,128.2,2678,24,128.180646,AAPL,hold,MovingAverageStrategy
2022-12-30 18:27:00+00:00,128.165,128.19,128.11,128.18,3339,24,128.156318,AAPL,hold,MovingAverageStrategy
2022-12-30 18:26:00+00:00,128.065,128.16,128.06,128.16,1470,15,128.109286,AAPL,hold,MovingAverageStrategy
2022-12-30 18:25:00+00:00,128.25,128.25,128.02,128.02,4787,45,128.14467,AAPL,hold,MovingAverageStrategy
2022-12-30 18:24:00+00:00,128.2,128.275,128.17,128.275,3776,33,128.221429,AAPL,hold,MovingAverageStrategy
2022-12-30 18:23:00+00:00,128.155,128.205,128.11,128.205,1693,20,128.175938,AAPL,hold,MovingAverageStrategy
2022-12-30 18:22:00+00:00,128.23,128.235,128.15,128.15,643,12,128.203,AAPL,hold,MovingAverageStrategy
2022-12-30 18:21:00+00:00,128.32,128.36,128.26,128.27,1524,14,128.303882,AAPL,hold,MovingAverageStrategy
2022-12-30 18:20:00+00:00,128.47,128.47,128.32,128.32,1634,20,128.393704,AAPL,hold,MovingAverageStrategy
2022-12-30 18:19:00+00:00,128.52,128.53,128.49,128.525,2675,25,128.512308,AAPL,hold,MovingAverageStrategy
2022-12-30 18:18:00+00:00,128.64,128.65,128.53,128.56,2462,25,128.577747,AAPL,hold,MovingAverageStrategy
2022-12-30 18:17:00+00:00,128.63,128.65,128.63,128.65,756,12,128.64,AAPL,hold,MovingAverageStrategy
2022-12-30 18:16:00+00:00,128.69,128.69,128.65,128.65,663,14,128.671667,AAPL,hold,MovingAverageStrategy
2022-12-30 18:15:00+00:00,128.77,128.77,128.69,128.69,599,13,128.710408,AAPL,hold,MovingAverageStrategy
2022-12-30 18:14:00+00:00,128.73,128.81,128.73,128.8,535,9,128.783,AAPL,hold,MovingAverageStrategy
2022-12-30 18:13:00+00:00,128.745,128.81,128.745,128.76,3135,25,128.764614,AAPL,hold,MovingAverageStrategy
2022-12-30 18:12:00+00:00,128.8,128.8,128.77,128.77,405,11,128.788333,AAPL,hold,MovingAverageStrategy
2022-12-30 18:11:00+00:00,128.72,128.72,128.72,128.72,238,3,128.72,AAPL,hold,MovingAverageStrategy
2022-12-30 18:10:00+00:00,128.78,128.83,128.75,128.75,523,7,128.79325,AAPL,hold,MovingAverageStrategy
2022-12-30 18:09:00+00:00,128.78,128.82,128.78,128.82,927,16,128.792143,AAPL,hold,MovingAverageStrategy
2022-12-30 18:08:00+00:00,128.74,128.74,128.73,128.74,733,11,128.733766,AAPL,hold,MovingAverageStrategy
2022-12-30 18:07:00+00:00,128.825,128.84,128.76,128.76,703,14,128.81125,AAPL,hold,MovingAverageStrategy
2022-12-30 18:06:00+00:00,128.78,128.8,128.745,128.79,865,12,128.773125,AAPL,hold,MovingAverageStrategy
2022-12-30 18:05:00+00:00,128.84,128.85,128.795,128.795,2180,15,128.8373,AAPL,hold,MovingAverageStrategy
2022-12-30 18:04:00+00:00,128.94,128.94,128.93,128.93,514,9,128.9325,AAPL,hold,MovingAverageStrategy
2022-12-30 18:03:00+00:00,128.84,128.94,128.84,128.91,986,10,128.92,AAPL,hold,MovingAverageStrategy
2022-12-30 18:02:00+00:00,128.88,128.88,128.81,128.82,1665,21,128.830798,AAPL,hold,MovingAverageStrategy
2022-12-30 18:01:00+00:00,128.84,128.925,128.84,128.925,776,10,128.871429,AAPL,hold,MovingAverageStrategy
2022-12-30 18:00:00+00:00,128.96,128.96,128.85,128.85,1596,20,128.898588,AAPL,hold,MovingAverageStrategy
2022-12-30 17:59:00+00:00,128.675,128.96,128.675,128.96,2362,19,128.850455,AAPL,hold,MovingAverageStrategy
2022-12-30 17:58:00+00:00,128.71,128.71,128.64,128.64,1495,16,128.654561,AAPL,hold,MovingAverageStrategy
2022-12-30 17:57:00+00:00,128.69,128.69,128.68,128.68,316,10,128.685,AAPL,hold,MovingAverageStrategy
2022-12-30 17:56:00+00:00,128.785,128.785,128.755,128.755,513,11,128.77375,AAPL,hold,MovingAverageStrategy
2022-12-30 17:55:00+00:00,128.75,128.78,128.75,128.78,329,7,128.766667,AAPL,hold,MovingAverageStrategy
2022-12-30 17:54:00+00:00,128.75,128.78,128.74,128.74,502,13,128.753587,AAPL,hold,MovingAverageStrategy
2022-12-30 17:53:00+00:00,128.81,128.81,128.81,128.81,202,4,128.81,AAPL,hold,MovingAverageStrategy
2022-12-30 17:52:00+00:00,128.835,128.86,128.82,128.82,485,11,128.83375,AAPL,hold,MovingAverageStrategy
2022-12-30 17:51:00+00:00,128.94,128.94,128.93,128.93,718,9,128.938333,AAPL,hold,MovingAverageStrategy
2022-12-30 17:50:00+00:00,128.87,128.91,128.86,128.91,558,10,128.88,AAPL,hold,MovingAverageStrategy
2022-12-30 17:49:00+00:00,128.86,128.86,128.82,128.83,515,9,128.83875,AAPL,hold,MovingAverageStrategy
2022-12-30 17:48:00+00:00,128.94,128.94,128.87,128.87,515,9,128.8975,AAPL,hold,MovingAverageStrategy
2022-12-30 17:47:00+00:00,128.9,128.98,128.9,128.95,1166,15,128.947778,AAPL,hold,MovingAverageStrategy
2022-12-30 17:46:00+00:00,128.92,128.935,128.885,128.9,888,10,128.905,AAPL,hold,MovingAverageStrategy
2022-12-30 17:45:00+00:00,128.83,128.94,128.83,128.93,518,7,128.912,AAPL,hold,MovingAverageStrategy
2022-12-30 17:44:00+00:00,128.845,128.93,128.845,128.845,1522,20,128.878846,AAPL,hold,MovingAverageStrategy
2022-12-30 17:43:00+00:00,128.785,128.83,128.785,128.83,513,11,128.812,AAPL,hold,MovingAverageStrategy
2022-12-30 17:42:00+00:00,128.765,128.81,128.765,128.81,350,4,128.783333,AAPL,hold,MovingAverageStrategy
2022-12-30 17:41:00+00:00,128.76,128.79,128.76,128.77,1018,13,128.784444,AAPL,hold,MovingAverageStrategy
2022-12-30 17:40:00+00:00,128.795,128.82,128.775,128.775,962,15,128.799988,AAPL,buy,MovingAverageStrategy
2022-12-30 17:39:00+00:00,128.84,128.84,128.81,128.81,408,9,128.825,AAPL,buy,MovingAverageStrategy
2022-12-30 17:38:00+00:00,128.95,128.95,128.855,128.855,627,8,128.894167,AAPL,buy,MovingAverageStrategy
2022-12-30 17:37:00+00:00,129.01,129.01,128.955,128.955,710,12,128.979,AAPL,buy,MovingAverageStrategy
2022-12-30 17:36:00+00:00,128.99,129.03,128.985,128.99,2010,14,128.991637,AAPL,buy,MovingAverageStrategy
2022-12-30 17:35:00+00:00,128.975,129.0,128.915,128.97,4031,15,128.976453,AAPL,buy,MovingAverageStrategy
2022-12-30 17:34:00+00:00,128.97,128.98,128.95,128.96,1401,11,128.958571,AAPL,buy,MovingAverageStrategy
2022-12-30 17:33:00+00:00,128.985,128.985,128.945,128.97,3121,15,128.973833,AAPL,buy,MovingAverageStrategy
2022-12-30 17:32:00+00:00,128.83,128.985,128.83,128.985,349,5,128.925,AAPL,buy,MovingAverageStrategy
2022-12-30 17:31:00+00:00,128.78,128.845,128.77,128.845,435,5,128.80875,AAPL,buy,MovingAverageStrategy
2022-12-30 17:30:00+00:00,128.845,128.89,128.81,128.81,894,11,128.85125,AAPL,buy,MovingAverageStrategy
2022-12-30 17:29:00+00:00,128.81,128.825,128.81,128.825,523,11,128.820253,AAPL,buy,MovingAverageStrategy
2022-12-30 17:28:00+00:00,128.8,128.85,128.8,128.83,1104,18,128.832857,AAPL,buy,MovingAverageStrategy
2022-12-30 17:27:00+00:00,128.93,128.95,128.9,128.9,926,19,128.924,AAPL,buy,MovingAverageStrategy
2022-12-30 17:26:00+00:00,128.98,128.98,128.94,128.94,303,8,128.96,AAPL,buy,MovingAverageStrategy
2022-12-30 17:25:00+00:00,129.03,129.03,128.99,129.03,638,12,129.013,AAPL,buy,MovingAverageStrategy
2022-12-30 17:24:00+00:00,129.0,129.02,129.0,129.02,404,5,129.015,AAPL,buy,MovingAverageStrategy
2022-12-30 17:23:00+00:00,128.96,128.96,128.95,128.95,596,17,128.955,AAPL,buy,MovingAverageStrategy
2022-12-30 17:22:00+00:00,129.03,129.03,129.0,129.0,202,3,129.015,AAPL,buy,MovingAverageStrategy
2022-12-30 17:21:00+00:00,128.89,128.98,128.89,128.98,1341,20,128.932028,AAPL,buy,MovingAverageStrategy
2022-12-30 17:20:00+00:00,129.01,129.01,128.94,128.95,1561,14,128.95493,AAPL,buy,MovingAverageStrategy
2022-12-30 17:19:00+00:00,129.02,129.02,129.01,129.01,216,4,129.015,AAPL,buy,MovingAverageStrategy
2022-12-30 17:18:00+00:00,129.02,129.03,128.97,128.99,1407,15,128.993636,AAPL,buy,MovingAverageStrategy
2022-12-30 17:17:00+00:00,129.05,129.05,128.99,128.99,1119,11,129.043021,AAPL,buy,MovingAverageStrategy
2022-12-30 17:16:00+00:00,129.0,129.015,128.975,128.975,601,8,129.003,AAPL,buy,MovingAverageStrategy
2022-12-30 17:15:00+00:00,128.9,129.01,128.865,129.01,1257,16,128.954,AAPL,buy,MovingAverageStrategy
