timestamp,open_price,high_price,low_price,close_price,volume,num_trades,volume_weighted_price,symbol
2022-09-27 18:49:00+00:00,236.37,236.89,236.28,236.86,2311,25,236.637675,MSFT
2022-09-27 18:48:00+00:00,236.195,236.32,236.195,236.32,3109,34,236.289732,MSFT
2022-09-27 18:47:00+00:00,236.23,236.23,236.08,236.15,3007,29,236.123269,MSFT
2022-09-27 18:46:00+00:00,236.285,236.33,236.15,236.16,5895,43,236.225417,MSFT
2022-09-27 18:45:00+00:00,236.28,236.3,236.24,236.295,731,12,236.278333,MSFT
2022-09-27 18:44:00+00:00,236.54,236.54,236.31,236.34,1129,19,236.400556,MSFT
2022-09-27 18:43:00+00:00,236.57,236.73,236.57,236.62,1111,22,236.652515,MSFT
2022-09-27 18:42:00+00:00,236.65,236.685,236.62,236.66,1277,19,236.663636,MSFT
2022-09-27 18:41:00+00:00,236.66,236.73,236.61,236.61,603,14,236.686,MSFT
2022-09-27 18:40:00+00:00,236.27,236.555,236.27,236.555,1969,19,236.415343,MSFT
2022-09-27 18:39:00+00:00,235.89,236.23,235.89,236.23,1243,17,236.033031,MSFT
2022-09-27 18:38:00+00:00,235.66,235.79,235.53,235.79,615,12,235.621518,MSFT
2022-09-27 18:37:00+00:00,235.5,235.55,235.5,235.55,479,13,235.525,MSFT
2022-09-27 18:36:00+00:00,235.49,235.68,235.49,235.53,1161,17,235.550321,MSFT
2022-09-27 18:35:00+00:00,235.155,235.35,235.13,235.35,879,11,235.204375,MSFT
2022-09-27 18:34:00+00:00,235.09,235.24,235.09,235.24,576,14,235.18875,MSFT
2022-09-27 18:33:00+00:00,234.85,234.94,234.85,234.94,437,10,234.90125,MSFT
2022-09-27 18:32:00+00:00,235.025,235.025,234.91,234.92,445,8,234.95875,MSFT
2022-09-27 18:31:00+00:00,235.175,235.175,235.07,235.08,591,11,235.097,MSFT
2022-09-27 18:30:00+00:00,235.16,235.16,235.12,235.125,501,5,235.129,MSFT
2022-09-27 18:29:00+00:00,235.07,235.17,235.03,235.17,849,10,235.126519,MSFT
2022-09-27 18:28:00+00:00,234.98,235.0,234.975,235.0,626,11,234.991,MSFT
2022-09-27 18:27:00+00:00,235.38,235.38,235.04,235.04,1607,22,235.144448,MSFT
2022-09-27 18:26:00+00:00,235.32,235.37,235.26,235.35,716,20,235.322,MSFT
2022-09-27 18:25:00+00:00,235.29,235.35,235.21,235.35,1018,13,235.2795,MSFT
2022-09-27 18:24:00+00:00,235.1,235.27,235.1,235.27,316,8,235.2,MSFT
2022-09-27 18:23:00+00:00,234.965,234.965,234.83,234.95,1404,21,234.893462,MSFT
2022-09-27 18:22:00+00:00,235.05,235.05,234.91,234.93,2185,25,234.980654,MSFT
2022-09-27 18:21:00+00:00,235.045,235.06,234.97,234.97,1327,16,235.018864,MSFT
2022-09-27 18:20:00+00:00,234.965,235.04,234.95,235.04,553,7,234.97381,MSFT
2022-09-27 18:19:00+00:00,235.01,235.07,234.97,234.98,1999,26,234.996875,MSFT
2022-09-27 18:18:00+00:00,235.27,235.27,235.03,235.03,1279,15,235.154167,MSFT
2022-09-27 18:17:00+00:00,235.18,235.24,235.18,235.24,314,6,235.21,MSFT
2022-09-27 18:16:00+00:00,235.25,235.25,235.15,235.15,1015,14,235.1895,MSFT
2022-09-27 18:15:00+00:00,235.32,235.32,235.31,235.31,516,7,235.314,MSFT
2022-09-27 18:14:00+00:00,235.415,235.415,235.38,235.38,367,10,235.403333,MSFT
2022-09-27 18:13:00+00:00,235.52,235.52,235.31,235.4,928,20,235.404286,MSFT
2022-09-27 18:12:00+00:00,235.515,235.515,235.51,235.51,320,9,235.513333,MSFT
2022-09-27 18:11:00+00:00,235.47,235.55,235.47,235.55,214,6,235.51,MSFT
2022-09-27 18:10:00+00:00,235.365,235.365,235.365,235.365,145,8,235.365,MSFT
