timestamp,open_price,high_price,low_price,close_price,volume,num_trades,volume_weighted_price,symbol
2022-09-02 18:30:00+00:00,256.59,256.625,256.3,256.6,1322,25,256.523636,MSFT
2022-09-02 18:29:00+00:00,256.56,256.71,256.45,256.63,2270,39,256.580527,MSFT
2022-09-02 18:28:00+00:00,256.595,256.725,256.595,256.635,1841,31,256.676333,MSFT
2022-09-02 18:27:00+00:00,256.41,256.6,256.41,256.6,919,26,256.508571,MSFT
2022-09-02 18:26:00+00:00,256.305,256.505,256.26,256.26,2371,28,256.428398,MSFT
2022-09-02 18:25:00+00:00,256.19,256.425,256.19,256.42,2061,28,256.357632,MSFT
2022-09-02 18:24:00+00:00,256.09,256.09,256.09,256.09,225,9,256.09,MSFT
2022-09-02 18:22:00+00:00,255.95,255.95,255.95,255.95,110,4,255.95,MSFT
2022-09-02 18:21:00+00:00,255.91,255.92,255.88,255.92,579,13,255.9,MSFT
2022-09-02 18:20:00+00:00,256.17,256.17,255.94,255.94,808,15,256.065863,MSFT
2022-09-02 18:19:00+00:00,256.03,256.03,255.97,255.97,918,16,256.00375,MSFT
2022-09-02 18:17:00+00:00,256.23,256.23,256.11,256.11,524,13,256.1675,MSFT
2022-09-02 18:16:00+00:00,255.91,256.15,255.91,256.15,739,16,256.043958,MSFT
2022-09-02 18:15:00+00:00,256.005,256.015,256.005,256.015,266,13,256.01,MSFT
2022-09-02 18:14:00+00:00,256.15,256.15,256.01,256.01,758,19,256.083333,MSFT
2022-09-02 18:12:00+00:00,256.34,256.34,256.21,256.21,419,10,256.27,MSFT
2022-09-02 18:11:00+00:00,256.275,256.275,256.275,256.275,211,6,256.275,MSFT
2022-09-02 18:10:00+00:00,256.295,256.295,256.04,256.04,629,16,256.14117,MSFT
2022-09-02 18:09:00+00:00,256.14,256.14,256.1,256.1,1999,21,256.1375,MSFT
2022-09-02 18:08:00+00:00,256.1,256.17,256.07,256.07,485,12,256.113333,MSFT
2022-09-02 18:07:00+00:00,255.98,256.24,255.98,256.12,755,21,256.1225,MSFT
2022-09-02 18:06:00+00:00,255.73,255.73,255.73,255.73,356,12,255.73,MSFT
2022-09-02 18:05:00+00:00,256.07,256.07,255.97,256.02,1007,19,256.015,MSFT
2022-09-02 18:04:00+00:00,255.99,256.19,255.9,256.19,838,24,256.0175,MSFT
2022-09-02 18:03:00+00:00,256.03,256.145,255.99,255.99,664,21,256.0475,MSFT
2022-09-02 18:02:00+00:00,256.13,256.13,255.98,255.98,719,11,256.0725,MSFT
2022-09-02 18:01:00+00:00,256.22,256.22,256.105,256.105,303,6,256.165,MSFT
2022-09-02 18:00:00+00:00,256.055,256.055,256.025,256.025,1541,15,256.042308,MSFT
2022-09-02 17:59:00+00:00,256.0,256.06,255.88,255.88,814,9,255.964286,MSFT
2022-09-02 17:58:00+00:00,255.96,255.98,255.96,255.98,1585,14,255.970669,MSFT
