timestamp,open_price,high_price,low_price,close_price,volume,num_trades,volume_weighted_price,symbol
2022-11-16 17:30:00+00:00,99.31,99.32,99.3,99.32,1125,12,99.317273,GOOG
2022-11-16 17:29:00+00:00,99.32,99.32,99.31,99.31,224,3,99.315,GOOG
2022-11-16 17:28:00+00:00,99.315,99.315,99.315,99.315,130,2,99.315,GOOG
2022-11-16 17:26:00+00:00,99.335,99.335,99.32,99.32,500,4,99.323,GOOG
2022-11-16 17:25:00+00:00,99.28,99.28,99.28,99.28,300,2,99.28,GOOG
2022-11-16 17:24:00+00:00,99.24,99.29,99.18,99.27,1630,28,99.254167,GOOG
2022-11-16 17:23:00+00:00,99.21,99.21,99.21,99.21,550,8,99.21,GOOG
2022-11-16 17:22:00+00:00,99.19,99.21,99.19,99.21,451,10,99.2,GOOG
2022-11-16 17:21:00+00:00,99.23,99.23,99.21,99.21,216,4,99.22,GOOG
2022-11-16 17:20:00+00:00,99.29,99.29,99.29,99.29,104,3,99.29,GOOG
2022-11-16 17:18:00+00:00,99.27,99.335,99.27,99.33,1111,9,99.325,GOOG
2022-11-16 17:15:00+00:00,99.36,99.36,99.32,99.32,210,3,99.34,GOOG
2022-11-16 17:13:00+00:00,99.3,99.31,99.29,99.3,600,6,99.3,GOOG
2022-11-16 17:12:00+00:00,99.435,99.435,99.435,99.435,120,2,99.435,GOOG
2022-11-16 17:11:00+00:00,99.33,99.42,99.33,99.42,349,4,99.37,GOOG
2022-11-16 17:10:00+00:00,99.29,99.29,99.29,99.29,101,2,99.29,GOOG
2022-11-16 17:09:00+00:00,99.39,99.39,99.35,99.35,601,8,99.376,GOOG
2022-11-16 17:08:00+00:00,99.33,99.33,99.33,99.33,442,7,99.33,GOOG
2022-11-16 17:07:00+00:00,99.13,99.13,99.13,99.13,122,4,99.13,GOOG
2022-11-16 17:06:00+00:00,99.23,99.23,99.15,99.15,200,2,99.19,GOOG
2022-11-16 17:05:00+00:00,99.24,99.24,99.16,99.17,676,8,99.188333,GOOG
2022-11-16 17:04:00+00:00,99.22,99.23,99.22,99.23,799,6,99.224286,GOOG
2022-11-16 17:03:00+00:00,99.2,99.24,99.195,99.24,1307,8,99.201923,GOOG
2022-11-16 17:02:00+00:00,99.18,99.18,99.15,99.15,502,5,99.16,GOOG
2022-11-16 17:01:00+00:00,99.26,99.26,99.25,99.25,217,5,99.255,GOOG
2022-11-16 17:00:00+00:00,99.32,99.35,99.31,99.35,2402,8,99.343125,GOOG
2022-11-16 16:59:00+00:00,99.38,99.39,99.35,99.35,675,9,99.368333,GOOG
2022-11-16 16:58:00+00:00,99.35,99.35,99.35,99.35,231,5,99.35,GOOG
2022-11-16 16:56:00+00:00,99.47,99.47,99.39,99.39,1180,11,99.424735,GOOG
2022-11-16 16:55:00+00:00,99.43,99.43,99.43,99.43,186,3,99.43,GOOG
2022-11-16 16:54:00+00:00,99.315,99.315,99.275,99.275,300,3,99.301667,GOOG
2022-11-16 16:53:00+00:00,99.255,99.255,99.24,99.24,454,5,99.24625,GOOG
2022-11-16 16:52:00+00:00,99.23,99.23,99.23,99.23,140,3,99.23,GOOG
2022-11-16 16:51:00+00:00,99.32,99.32,99.29,99.29,310,6,99.3,GOOG
2022-11-16 16:50:00+00:00,99.37,99.37,99.37,99.37,314,7,99.37,GOOG
2022-11-16 16:49:00+00:00,99.37,99.37,99.34,99.34,505,5,99.364,GOOG
2022-11-16 16:48:00+00:00,99.43,99.43,99.43,99.43,103,2,99.43,GOOG
2022-11-16 16:47:00+00:00,99.38,99.41,99.38,99.41,1001,8,99.386,GOOG
2022-11-16 16:46:00+00:00,99.41,99.41,99.41,99.41,100,1,99.41,GOOG
2022-11-16 16:45:00+00:00,99.37,99.45,99.37,99.45,800,7,99.4175,GOOG
2022-11-16 16:44:00+00:00,99.33,99.33,99.33,99.33,200,2,99.33,GOOG
2022-11-16 16:41:00+00:00,99.25,99.25,99.25,99.25,300,2,99.25,GOOG
2022-11-16 16:39:00+00:00,99.17,99.17,99.17,99.17,148,4,99.17,GOOG
2022-11-16 16:38:00+00:00,99.12,99.12,99.08,99.08,212,4,99.1,GOOG
2022-11-16 16:37:00+00:00,99.185,99.2,99.185,99.2,204,3,99.1925,GOOG
2022-11-16 16:36:00+00:00,99.2,99.2,99.2,99.2,101,2,99.2,GOOG
2022-11-16 16:35:00+00:00,99.24,99.24,99.16,99.16,540,6,99.196364,GOOG
2022-11-16 16:34:00+00:00,99.38,99.39,99.3,99.33,1528,19,99.356154,GOOG
2022-11-16 16:33:00+00:00,99.27,99.38,99.27,99.38,2254,24,99.328636,GOOG
2022-11-16 16:32:00+00:00,99.25,99.29,99.21,99.29,1036,14,99.2455,GOOG
2022-11-16 16:31:00+00:00,99.195,99.21,99.195,99.21,354,4,99.205677,GOOG
