timestamp,open_price,high_price,low_price,close_price,volume,num_trades,volume_weighted_price,symbol
2022-12-19 16:47:00+00:00,89.935,89.96,89.935,89.96,1438,15,89.94875,GOOG
2022-12-19 16:46:00+00:00,89.905,89.95,89.905,89.95,510,5,89.917,GOOG
2022-12-19 16:45:00+00:00,89.8,89.91,89.8,89.91,400,4,89.86875,GOOG
2022-12-19 16:44:00+00:00,89.78,89.835,89.78,89.835,301,4,89.815,GOOG
2022-12-19 16:43:00+00:00,89.83,89.83,89.755,89.77,1310,13,89.782692,GOOG
2022-12-19 16:42:00+00:00,89.68,89.81,89.68,89.81,1238,11,89.751818,GOOG
2022-12-19 16:41:00+00:00,89.72,89.73,89.71,89.71,767,6,89.72,GOOG
2022-12-19 16:40:00+00:00,89.74,89.74,89.64,89.655,594,7,89.681,GOOG
2022-12-19 16:39:00+00:00,89.835,89.835,89.73,89.73,2108,14,89.77034,GOOG
2022-12-19 16:38:00+00:00,89.855,89.86,89.85,89.85,500,5,89.855,GOOG
2022-12-19 16:37:00+00:00,89.87,89.91,89.83,89.855,999,8,89.875,GOOG
2022-12-19 16:36:00+00:00,89.765,89.865,89.765,89.865,559,10,89.83,GOOG
2022-12-19 16:35:00+00:00,89.89,89.89,89.76,89.77,2000,18,89.81975,GOOG
2022-12-19 16:34:00+00:00,89.83,89.92,89.83,89.895,1240,14,89.86945,GOOG
2022-12-19 16:33:00+00:00,89.925,89.925,89.85,89.86,1708,21,89.872531,GOOG
2022-12-19 16:32:00+00:00,89.98,89.98,89.93,89.93,201,3,89.955,GOOG
2022-12-19 16:31:00+00:00,90.045,90.045,89.98,89.98,1455,15,90.021429,GOOG
2022-12-19 16:30:00+00:00,90.15,90.15,90.07,90.08,898,14,90.100714,GOOG
2022-12-19 16:29:00+00:00,90.13,90.15,90.11,90.13,1670,19,90.127692,GOOG
2022-12-19 16:28:00+00:00,90.125,90.125,90.125,90.125,294,4,90.125,GOOG
2022-12-19 16:27:00+00:00,90.11,90.135,90.06,90.06,1135,10,90.114545,GOOG
2022-12-19 16:26:00+00:00,90.205,90.205,90.185,90.185,1400,7,90.191071,GOOG
2022-12-19 16:25:00+00:00,90.26,90.26,90.19,90.195,709,10,90.2075,GOOG
2022-12-19 16:24:00+00:00,90.245,90.3,90.24,90.27,2720,16,90.248241,GOOG
2022-12-19 16:23:00+00:00,90.195,90.2,90.195,90.2,259,4,90.1975,GOOG
2022-12-19 16:22:00+00:00,90.29,90.29,90.23,90.23,1010,11,90.26,GOOG
2022-12-19 16:21:00+00:00,90.395,90.395,90.32,90.32,258,6,90.3575,GOOG
2022-12-19 16:19:00+00:00,90.405,90.41,90.395,90.41,800,8,90.4025,GOOG
2022-12-19 16:18:00+00:00,90.47,90.47,90.47,90.47,110,2,90.47,GOOG
2022-12-19 16:17:00+00:00,90.42,90.485,90.42,90.485,600,2,90.474167,GOOG
2022-12-19 16:16:00+00:00,90.385,90.45,90.385,90.425,700,6,90.420714,GOOG
2022-12-19 16:15:00+00:00,90.41,90.42,90.41,90.42,220,3,90.415,GOOG
2022-12-19 16:14:00+00:00,90.36,90.39,90.36,90.385,1755,10,90.387742,GOOG
2022-12-19 16:12:00+00:00,90.485,90.485,90.425,90.425,1521,8,90.459696,GOOG
2022-12-19 16:11:00+00:00,90.465,90.465,90.455,90.455,354,6,90.46,GOOG
2022-12-19 16:10:00+00:00,90.37,90.37,90.37,90.37,204,3,90.37,GOOG
2022-12-19 16:09:00+00:00,90.365,90.4,90.365,90.39,2100,5,90.379286,GOOG
2022-12-19 16:08:00+00:00,90.355,90.36,90.355,90.36,1573,5,90.359678,GOOG
2022-12-19 16:07:00+00:00,90.46,90.46,90.42,90.43,1001,8,90.425556,GOOG
2022-12-19 16:06:00+00:00,90.31,90.37,90.31,90.31,700,6,90.334286,GOOG
2022-12-19 16:05:00+00:00,90.245,90.25,90.19,90.25,1262,9,90.233182,GOOG
2022-12-19 16:04:00+00:00,90.18,90.21,90.18,90.21,446,7,90.196667,GOOG
2022-12-19 16:03:00+00:00,90.24,90.24,90.2,90.2,300,2,90.226667,GOOG
2022-12-19 16:02:00+00:00,90.28,90.28,90.28,90.28,199,2,90.28,GOOG
2022-12-19 16:01:00+00:00,90.32,90.32,90.255,90.255,978,11,90.294816,GOOG
2022-12-19 16:00:00+00:00,90.37,90.38,90.31,90.38,1137,14,90.351111,GOOG
2022-12-19 15:59:00+00:00,90.39,90.39,90.39,90.39,301,3,90.39,GOOG
2022-12-19 15:58:00+00:00,90.475,90.475,90.475,90.475,302,4,90.475,GOOG
2022-12-19 15:56:00+00:00,90.445,90.49,90.445,90.49,200,2,90.4675,GOOG
2022-12-19 15:54:00+00:00,90.4,90.47,90.39,90.46,682,7,90.438333,GOOG
2022-12-19 15:53:00+00:00,90.51,90.535,90.51,90.535,307,6,90.5225,GOOG
2022-12-19 15:52:00+00:00,90.54,90.585,90.53,90.53,300,3,90.551667,GOOG
2022-12-19 15:51:00+00:00,90.585,90.615,90.585,90.585,800,4,90.598125,GOOG
2022-12-19 15:50:00+00:00,90.59,90.64,90.52,90.64,307,7,90.583333,GOOG
2022-12-19 15:49:00+00:00,90.665,90.665,90.57,90.615,1289,10,90.601808,GOOG
2022-12-19 15:48:00+00:00,90.61,90.62,90.61,90.62,200,2,90.615,GOOG
2022-12-19 15:47:00+00:00,90.57,90.59,90.555,90.59,1030,9,90.574,GOOG
2022-12-19 15:46:00+00:00,90.555,90.62,90.555,90.62,516,6,90.589,GOOG
2022-12-19 15:45:00+00:00,90.55,90.55,90.49,90.54,798,6,90.527143,GOOG
2022-12-19 15:44:00+00:00,90.585,90.585,90.54,90.55,1844,13,90.566573,GOOG
2022-12-19 15:43:00+00:00,90.655,90.665,90.58,90.665,1144,6,90.616364,GOOG
2022-12-19 15:42:00+00:00,90.64,90.665,90.61,90.665,700,6,90.643571,GOOG
2022-12-19 15:41:00+00:00,90.57,90.57,90.57,90.57,240,6,90.57,GOOG
2022-12-19 15:40:00+00:00,90.63,90.66,90.63,90.63,1448,15,90.633464,GOOG
2022-12-19 15:39:00+00:00,90.78,90.78,90.68,90.69,1548,14,90.708684,GOOG
2022-12-19 15:38:00+00:00,90.85,90.9,90.81,90.83,1200,9,90.84375,GOOG
2022-12-19 15:37:00+00:00,90.93,90.93,90.86,90.89,741,7,90.887857,GOOG
2022-12-19 15:36:00+00:00,90.95,91.045,90.95,91.04,18571,15,91.000543,GOOG
2022-12-19 15:35:00+00:00,90.855,90.955,90.855,90.955,722,7,90.897143,GOOG
2022-12-19 15:34:00+00:00,90.855,90.93,90.855,90.915,851,9,90.88,GOOG
2022-12-19 15:33:00+00:00,90.78,90.86,90.78,90.86,1020,7,90.8105,GOOG
2022-12-19 15:32:00+00:00,90.75,90.83,90.75,90.8,2247,12,90.796181,GOOG
2022-12-19 15:31:00+00:00,91.0,91.01,90.79,90.8,2765,26,90.9275,GOOG
2022-12-19 15:30:00+00:00,90.9,90.94,90.89,90.92,1574,16,90.917977,GOOG
2022-12-19 15:29:00+00:00,90.84,90.885,90.79,90.885,769,10,90.836429,GOOG
2022-12-19 15:28:00+00:00,90.7,90.805,90.7,90.805,9571,29,90.779778,GOOG
2022-12-19 15:27:00+00:00,90.69,90.69,90.69,90.69,100,1,90.69,GOOG
2022-12-19 15:26:00+00:00,90.6,90.73,90.6,90.73,1136,13,90.6555,GOOG
2022-12-19 15:25:00+00:00,90.61,90.62,90.61,90.61,777,10,90.611667,GOOG
2022-12-19 15:24:00+00:00,90.61,90.69,90.6,90.6,2103,17,90.633755,GOOG
2022-12-19 15:23:00+00:00,90.58,90.62,90.56,90.62,793,9,90.598333,GOOG
2022-12-19 15:22:00+00:00,90.69,90.755,90.6,90.62,3191,33,90.643548,GOOG
2022-12-19 15:21:00+00:00,90.57,90.73,90.54,90.64,1008,11,90.635556,GOOG
2022-12-19 15:20:00+00:00,90.43,90.51,90.41,90.51,1956,17,90.455306,GOOG
2022-12-19 15:19:00+00:00,90.39,90.435,90.38,90.39,3481,10,90.394412,GOOG
2022-12-19 15:18:00+00:00,90.335,90.425,90.335,90.425,956,10,90.356667,GOOG
2022-12-19 15:17:00+00:00,90.315,90.33,90.295,90.315,960,11,90.317778,GOOG
2022-12-19 15:16:00+00:00,90.23,90.345,90.23,90.32,3815,17,90.27131,GOOG
2022-12-19 15:15:00+00:00,90.325,90.325,90.16,90.17,2300,14,90.225217,GOOG
2022-12-19 15:14:00+00:00,90.285,90.385,90.285,90.35,1528,9,90.355204,GOOG
2022-12-19 15:13:00+00:00,90.23,90.29,90.23,90.29,873,9,90.249375,GOOG
2022-12-19 15:12:00+00:00,90.13,90.14,90.11,90.14,532,7,90.124,GOOG
2022-12-19 15:11:00+00:00,90.14,90.2,90.095,90.095,5408,15,90.165377,GOOG
2022-12-19 15:10:00+00:00,90.05,90.13,90.05,90.13,16483,20,90.102614,GOOG
2022-12-19 15:09:00+00:00,90.1,90.11,89.985,90.05,1798,12,90.019063,GOOG
2022-12-19 15:08:00+00:00,90.015,90.045,90.015,90.04,701,9,90.034167,GOOG
2022-12-19 15:07:00+00:00,89.97,89.98,89.96,89.98,600,5,89.970833,GOOG
2022-12-19 15:06:00+00:00,90.0,90.0,89.91,89.975,1339,14,89.951608,GOOG
