timestamp,open_price,high_price,low_price,close_price,volume,num_trades,volume_weighted_price,symbol
2022-08-09 18:47:00+00:00,165.09,165.1,165.04,165.04,934,16,165.082857,AAPL
2022-08-09 18:46:00+00:00,165.045,165.1,165.035,165.1,2415,20,165.067083,AAPL
2022-08-09 18:45:00+00:00,164.975,165.07,164.975,165.045,2047,19,165.022106,AAPL
2022-08-09 18:44:00+00:00,164.9,164.955,164.9,164.955,2579,28,164.9172,AAPL
2022-08-09 18:43:00+00:00,165.005,165.01,164.89,164.91,4477,25,164.983985,AAPL
2022-08-09 18:42:00+00:00,165.005,165.05,164.99,165.05,1750,14,165.011471,AAPL
2022-08-09 18:41:00+00:00,165.0,165.01,164.96,165.01,1184,15,164.978104,AAPL
2022-08-09 18:40:00+00:00,165.08,165.08,165.03,165.03,1212,17,165.060417,AAPL
2022-08-09 18:39:00+00:00,164.98,165.08,164.98,165.08,424,8,165.028333,AAPL
2022-08-09 18:38:00+00:00,165.02,165.04,164.95,165.0,2877,24,164.981737,AAPL
2022-08-09 18:37:00+00:00,164.99,165.12,164.96,165.075,3543,35,165.033906,AAPL
2022-08-09 18:36:00+00:00,164.985,165.05,164.985,165.02,1406,14,165.01,AAPL
2022-08-09 18:35:00+00:00,165.01,165.01,164.945,164.945,3891,30,164.97094,AAPL
2022-08-09 18:34:00+00:00,164.945,165.03,164.945,165.02,1511,17,165.001664,AAPL
2022-08-09 18:33:00+00:00,164.985,165.015,164.925,164.93,1821,21,164.976765,AAPL
2022-08-09 18:32:00+00:00,164.985,164.985,164.935,164.955,1325,9,164.948333,AAPL
2022-08-09 18:31:00+00:00,165.07,165.075,164.965,164.98,1504,15,165.026,AAPL
2022-08-09 18:30:00+00:00,164.94,165.08,164.93,165.08,6939,27,165.025459,AAPL
2022-08-09 18:29:00+00:00,164.95,165.045,164.95,164.995,704,11,165.0125,AAPL
2022-08-09 18:28:00+00:00,165.0,165.05,165.0,165.0,1641,18,165.016565,AAPL
2022-08-09 18:27:00+00:00,164.99,165.01,164.965,165.01,2539,14,164.998692,AAPL
2022-08-09 18:26:00+00:00,165.04,165.04,164.99,165.04,2418,17,165.013799,AAPL
2022-08-09 18:25:00+00:00,165.005,165.095,165.005,165.05,1557,15,165.046,AAPL
