timestamp,open_price,high_price,low_price,close_price,volume,num_trades,volume_weighted_price,symbol
2022-06-27 14:54:00+00:00,142.69,142.78,142.68,142.77,5601,57,142.735922,AAPL
2022-06-27 14:53:00+00:00,142.72,142.74,142.62,142.69,5615,57,142.668925,AAPL
2022-06-27 14:52:00+00:00,142.72,142.765,142.69,142.72,2727,29,142.728599,AAPL
2022-06-27 14:51:00+00:00,142.62,142.72,142.595,142.72,4892,46,142.639022,AAPL
2022-06-27 14:50:00+00:00,142.52,142.66,142.5,142.66,6726,66,142.558239,AAPL
2022-06-27 14:49:00+00:00,142.45,142.53,142.45,142.51,4858,46,142.49475,AAPL
2022-06-27 14:48:00+00:00,142.45,142.5,142.4,142.43,3997,34,142.435261,AAPL
2022-06-27 14:47:00+00:00,142.34,142.45,142.33,142.41,4011,40,142.397732,AAPL
2022-06-27 14:46:00+00:00,142.18,142.34,142.17,142.34,3782,27,142.263608,AAPL
2022-06-27 14:45:00+00:00,142.35,142.35,142.24,142.24,2851,26,142.288013,AAPL
2022-06-27 14:44:00+00:00,142.26,142.42,142.25,142.35,6854,63,142.34778,AAPL
2022-06-27 14:43:00+00:00,142.145,142.24,142.14,142.23,5583,44,142.186627,AAPL
2022-06-27 14:42:00+00:00,142.015,142.1,142.015,142.07,2951,26,142.053957,AAPL
2022-06-27 14:41:00+00:00,141.99,142.14,141.97,142.04,3295,29,142.064138,AAPL
2022-06-27 14:40:00+00:00,142.12,142.215,142.05,142.06,3304,31,142.137258,AAPL
2022-06-27 14:39:00+00:00,142.095,142.17,142.07,142.13,4381,35,142.115467,AAPL
2022-06-27 14:38:00+00:00,142.21,142.24,142.2,142.24,984,17,142.22,AAPL
2022-06-27 14:37:00+00:00,142.14,142.22,142.11,142.2,5467,40,142.16369,AAPL
2022-06-27 14:36:00+00:00,142.3,142.3,142.15,142.15,4150,49,142.266745,AAPL
2022-06-27 14:35:00+00:00,142.4,142.54,142.36,142.36,3737,34,142.468088,AAPL
