timestamp,open_price,high_price,low_price,close_price,volume,num_trades,volume_weighted_price,symbol
2022-12-30 20:59:00+00:00,88.77,88.82,88.73,88.73,7890,71,88.770724,GOOG
2022-12-30 20:58:00+00:00,88.715,88.77,88.71,88.77,4708,65,88.746919,GOOG
2022-12-30 20:57:00+00:00,88.71,88.765,88.7,88.74,4590,53,88.729974,GOOG
2022-12-30 20:56:00+00:00,88.7,88.75,88.67,88.735,5977,88,88.708093,GOOG
2022-12-30 20:55:00+00:00,88.595,88.715,88.595,88.685,2418,40,88.67735,GOOG
2022-12-30 20:54:00+00:00,88.425,88.57,88.4,88.57,3713,36,88.476842,GOOG
2022-12-30 20:53:00+00:00,88.41,88.43,88.41,88.41,1443,19,88.414545,GOOG
2022-12-30 20:52:00+00:00,88.52,88.52,88.4,88.4,1337,16,88.456612,GOOG
2022-12-30 20:51:00+00:00,88.47,88.51,88.47,88.49,1204,18,88.484,GOOG
2022-12-30 20:50:00+00:00,88.38,88.49,88.38,88.47,1749,24,88.452857,GOOG
2022-12-30 20:49:00+00:00,88.3,88.38,88.28,88.38,1672,20,88.319333,GOOG
2022-12-30 20:48:00+00:00,88.29,88.3,88.28,88.3,755,9,88.29,GOOG
2022-12-30 20:47:00+00:00,88.28,88.31,88.27,88.31,367,5,88.286667,GOOG
2022-12-30 20:46:00+00:00,88.24,88.24,88.21,88.21,402,4,88.2325,GOOG
2022-12-30 20:45:00+00:00,88.105,88.2,88.105,88.18,741,8,88.166429,GOOG
2022-12-30 20:44:00+00:00,88.09,88.09,88.09,88.09,302,3,88.09,GOOG
2022-12-30 20:43:00+00:00,88.135,88.135,88.11,88.11,552,7,88.121667,GOOG
2022-12-30 20:42:00+00:00,88.11,88.13,88.105,88.105,683,5,88.112555,GOOG
2022-12-30 20:41:00+00:00,88.09,88.11,88.09,88.11,200,2,88.1,GOOG
2022-12-30 20:38:00+00:00,88.13,88.13,88.12,88.12,465,6,88.1275,GOOG
2022-12-30 20:37:00+00:00,88.14,88.15,88.14,88.15,500,5,88.1425,GOOG
2022-12-30 20:36:00+00:00,88.09,88.11,88.09,88.11,1040,5,88.091923,GOOG
2022-12-30 20:35:00+00:00,88.12,88.12,88.07,88.07,500,5,88.102,GOOG
2022-12-30 20:34:00+00:00,88.07,88.14,88.07,88.14,501,6,88.101,GOOG
2022-12-30 20:33:00+00:00,88.06,88.06,88.06,88.06,209,5,88.06,GOOG
2022-12-30 20:32:00+00:00,88.11,88.11,88.065,88.065,400,5,88.095,GOOG
2022-12-30 20:31:00+00:00,88.06,88.085,88.06,88.085,433,5,88.06625,GOOG
2022-12-30 20:30:00+00:00,87.975,88.08,87.975,88.08,512,7,88.045,GOOG
2022-12-30 20:29:00+00:00,88.035,88.035,87.99,87.99,356,4,88.005,GOOG
2022-12-30 20:28:00+00:00,88.035,88.035,88.035,88.035,187,3,88.035,GOOG
2022-12-30 20:27:00+00:00,87.98,87.98,87.98,87.98,150,2,87.98,GOOG
2022-12-30 20:26:00+00:00,88.03,88.03,88.03,88.03,201,3,88.03,GOOG
2022-12-30 20:25:00+00:00,88.05,88.05,88.01,88.02,609,6,88.033333,GOOG
2022-12-30 20:24:00+00:00,87.99,88.05,87.99,88.05,592,7,88.019106,GOOG
2022-12-30 20:22:00+00:00,88.015,88.015,88.01,88.01,246,4,88.0125,GOOG
2022-12-30 20:21:00+00:00,88.03,88.03,88.03,88.03,100,1,88.03,GOOG
2022-12-30 20:20:00+00:00,88.05,88.07,88.05,88.07,1168,12,88.064545,GOOG
2022-12-30 20:19:00+00:00,88.1,88.1,88.1,88.1,150,2,88.1,GOOG
2022-12-30 20:17:00+00:00,88.12,88.135,88.1,88.135,589,7,88.111727,GOOG
2022-12-30 20:16:00+00:00,88.18,88.2,88.18,88.2,300,3,88.19,GOOG
2022-12-30 20:15:00+00:00,88.07,88.14,88.07,88.14,300,3,88.11,GOOG
2022-12-30 20:13:00+00:00,88.065,88.065,88.065,88.065,218,3,88.065,GOOG
2022-12-30 20:12:00+00:00,88.08,88.15,88.08,88.15,613,6,88.136,GOOG
2022-12-30 20:11:00+00:00,87.985,88.03,87.985,88.03,409,7,88.011667,GOOG
2022-12-30 20:10:00+00:00,87.945,88.0,87.945,88.0,610,6,87.985833,GOOG
2022-12-30 20:09:00+00:00,87.92,87.98,87.92,87.98,647,6,87.945282,GOOG
2022-12-30 20:08:00+00:00,87.92,87.93,87.92,87.93,450,7,87.925,GOOG
2022-12-30 20:07:00+00:00,87.855,87.855,87.855,87.855,100,1,87.855,GOOG
2022-12-30 20:06:00+00:00,87.905,87.905,87.885,87.885,296,4,87.897857,GOOG
2022-12-30 20:05:00+00:00,87.94,87.94,87.925,87.925,780,7,87.9275,GOOG
2022-12-30 20:03:00+00:00,87.89,87.95,87.89,87.95,849,10,87.911928,GOOG
2022-12-30 20:02:00+00:00,87.85,87.85,87.85,87.85,111,2,87.85,GOOG
2022-12-30 19:58:00+00:00,87.63,87.665,87.63,87.665,716,8,87.636303,GOOG
2022-12-30 19:57:00+00:00,87.685,87.69,87.64,87.64,2471,28,87.658958,GOOG
2022-12-30 19:56:00+00:00,87.7,87.7,87.7,87.7,180,2,87.7,GOOG
2022-12-30 19:55:00+00:00,87.665,87.665,87.665,87.665,269,4,87.665,GOOG
2022-12-30 19:54:00+00:00,87.73,87.75,87.73,87.75,200,2,87.74,GOOG
2022-12-30 19:53:00+00:00,87.82,87.82,87.8,87.8,202,3,87.81,GOOG
2022-12-30 19:51:00+00:00,87.68,87.7,87.68,87.7,900,8,87.687778,GOOG
2022-12-30 19:49:00+00:00,87.63,87.63,87.62,87.62,342,6,87.626667,GOOG
2022-12-30 19:48:00+00:00,87.65,87.65,87.63,87.63,852,11,87.639766,GOOG
2022-12-30 19:46:00+00:00,87.695,87.695,87.695,87.695,102,3,87.695,GOOG
2022-12-30 19:45:00+00:00,87.72,87.72,87.72,87.72,202,3,87.72,GOOG
2022-12-30 19:44:00+00:00,87.65,87.67,87.65,87.67,200,2,87.66,GOOG
2022-12-30 19:43:00+00:00,87.65,87.66,87.65,87.66,200,2,87.655,GOOG
2022-12-30 19:42:00+00:00,87.69,87.69,87.69,87.69,105,2,87.69,GOOG
2022-12-30 19:41:00+00:00,87.705,87.705,87.675,87.675,250,4,87.69,GOOG
2022-12-30 19:40:00+00:00,87.69,87.69,87.68,87.68,300,3,87.686667,GOOG
2022-12-30 19:39:00+00:00,87.68,87.71,87.68,87.71,600,5,87.695,GOOG
2022-12-30 19:38:00+00:00,87.68,87.68,87.64,87.64,1031,13,87.663591,GOOG
2022-12-30 19:37:00+00:00,87.645,87.645,87.645,87.645,100,1,87.645,GOOG
2022-12-30 19:36:00+00:00,87.65,87.65,87.65,87.65,100,1,87.65,GOOG
2022-12-30 19:35:00+00:00,87.675,87.675,87.675,87.675,453,6,87.675,GOOG
2022-12-30 19:34:00+00:00,87.68,87.72,87.68,87.7,611,8,87.694,GOOG
2022-12-30 19:33:00+00:00,87.705,87.705,87.705,87.705,101,2,87.705,GOOG
2022-12-30 19:32:00+00:00,87.69,87.69,87.69,87.69,112,3,87.69,GOOG
2022-12-30 19:30:00+00:00,87.62,87.665,87.62,87.665,706,12,87.65,GOOG
2022-12-30 19:29:00+00:00,87.58,87.58,87.58,87.58,100,1,87.58,GOOG
2022-12-30 19:28:00+00:00,87.55,87.55,87.55,87.55,100,1,87.55,GOOG
2022-12-30 19:24:00+00:00,87.52,87.52,87.48,87.48,1100,6,87.502727,GOOG
2022-12-30 19:23:00+00:00,87.49,87.5,87.49,87.5,258,3,87.495,GOOG
2022-12-30 19:22:00+00:00,87.48,87.48,87.48,87.48,101,2,87.48,GOOG
2022-12-30 19:21:00+00:00,87.49,87.49,87.49,87.49,100,1,87.49,GOOG
2022-12-30 19:20:00+00:00,87.5,87.5,87.48,87.48,200,2,87.49,GOOG
2022-12-30 19:15:00+00:00,87.5,87.51,87.47,87.47,1040,12,87.498889,GOOG
2022-12-30 19:14:00+00:00,87.6,87.6,87.55,87.55,712,34,87.575,GOOG
2022-12-30 19:11:00+00:00,87.48,87.48,87.48,87.48,213,2,87.48,GOOG
2022-12-30 19:09:00+00:00,87.48,87.48,87.48,87.48,234,6,87.48,GOOG
2022-12-30 19:08:00+00:00,87.53,87.53,87.53,87.53,243,4,87.53,GOOG
2022-12-30 19:06:00+00:00,87.49,87.55,87.49,87.55,328,2,87.531707,GOOG
2022-12-30 19:05:00+00:00,87.53,87.53,87.48,87.48,320,4,87.496667,GOOG
2022-12-30 19:04:00+00:00,87.52,87.52,87.52,87.52,300,3,87.52,GOOG
2022-12-30 19:03:00+00:00,87.55,87.57,87.55,87.57,431,5,87.5625,GOOG
2022-12-30 19:02:00+00:00,87.595,87.64,87.595,87.64,650,9,87.61875,GOOG
2022-12-30 19:01:00+00:00,87.62,87.62,87.62,87.62,592,6,87.62,GOOG
2022-12-30 19:00:00+00:00,87.65,87.65,87.65,87.65,102,2,87.65,GOOG
2022-12-30 18:59:00+00:00,87.625,87.625,87.625,87.625,101,2,87.625,GOOG
2022-12-30 18:58:00+00:00,87.58,87.61,87.58,87.61,200,2,87.595,GOOG
2022-12-30 18:57:00+00:00,87.6,87.6,87.6,87.6,318,4,87.6,GOOG
2022-12-30 18:56:00+00:00,87.62,87.62,87.6,87.615,400,4,87.61375,GOOG
2022-12-30 18:55:00+00:00,87.66,87.66,87.645,87.645,400,4,87.65625,GOOG
2022-12-30 18:54:00+00:00,87.64,87.67,87.64,87.67,318,6,87.655,GOOG
2022-12-30 18:53:00+00:00,87.56,87.56,87.56,87.56,155,2,87.56,GOOG
2022-12-30 18:52:00+00:00,87.545,87.545,87.545,87.545,170,2,87.545,GOOG
2022-12-30 18:51:00+00:00,87.56,87.56,87.56,87.56,101,2,87.56,GOOG
2022-12-30 18:50:00+00:00,87.53,87.53,87.53,87.53,100,1,87.53,GOOG
2022-12-30 18:48:00+00:00,87.51,87.51,87.51,87.51,118,3,87.51,GOOG
2022-12-30 18:47:00+00:00,87.5,87.5,87.5,87.5,200,3,87.5,GOOG
2022-12-30 18:45:00+00:00,87.54,87.54,87.54,87.54,104,3,87.54,GOOG
2022-12-30 18:44:00+00:00,87.535,87.535,87.535,87.535,144,3,87.535,GOOG
2022-12-30 18:43:00+00:00,87.53,87.53,87.49,87.51,700,6,87.511429,GOOG
2022-12-30 18:42:00+00:00,87.52,87.53,87.52,87.53,468,5,87.5275,GOOG
2022-12-30 18:41:00+00:00,87.51,87.54,87.51,87.54,301,4,87.52,GOOG
2022-12-30 18:40:00+00:00,87.55,87.55,87.55,87.55,100,1,87.55,GOOG
2022-12-30 18:39:00+00:00,87.56,87.57,87.56,87.57,700,7,87.568571,GOOG
2022-12-30 18:38:00+00:00,87.595,87.595,87.595,87.595,200,3,87.595,GOOG
2022-12-30 18:37:00+00:00,87.63,87.63,87.63,87.63,126,2,87.63,GOOG
2022-12-30 18:36:00+00:00,87.66,87.66,87.66,87.66,100,1,87.66,GOOG
2022-12-30 18:35:00+00:00,87.66,87.73,87.66,87.66,900,8,87.698333,GOOG
2022-12-30 18:34:00+00:00,87.66,87.66,87.66,87.66,100,1,87.66,GOOG
2022-12-30 18:33:00+00:00,87.67,87.67,87.67,87.67,100,1,87.67,GOOG
2022-12-30 18:32:00+00:00,87.59,87.59,87.59,87.59,141,2,87.59,GOOG
2022-12-30 18:31:00+00:00,87.58,87.625,87.58,87.625,539,8,87.6075,GOOG
2022-12-30 18:30:00+00:00,87.51,87.575,87.51,87.575,301,4,87.551667,GOOG
2022-12-30 18:27:00+00:00,87.32,87.36,87.32,87.36,602,5,87.34,GOOG
2022-12-30 18:26:00+00:00,87.26,87.28,87.23,87.28,600,7,87.262,GOOG
2022-12-30 18:25:00+00:00,87.31,87.31,87.25,87.25,886,14,87.291429,GOOG
2022-12-30 18:24:00+00:00,87.4,87.4,87.35,87.38,2041,11,87.363884,GOOG
