timestamp,open_price,high_price,low_price,close_price,volume,num_trades,volume_weighted_price,symbol
2022-11-08 20:20:00+00:00,191.53,191.53,191.23,191.34,2638,44,191.343095,TSLA
2022-11-08 20:19:00+00:00,191.24,191.5,191.2,191.5,2213,36,191.291579,TSLA
2022-11-08 20:18:00+00:00,191.11,191.25,191.03,191.25,757,22,191.121667,TSLA
2022-11-08 20:17:00+00:00,191.19,191.35,191.0,191.05,2787,47,191.161304,TSLA
2022-11-08 20:16:00+00:00,190.765,191.13,190.73,191.12,3620,51,190.980959,TSLA
2022-11-08 20:15:00+00:00,191.03,191.21,190.78,190.78,6221,68,191.057941,TSLA
2022-11-08 20:14:00+00:00,191.19,191.28,191.01,191.01,6681,73,191.17546,TSLA
2022-11-08 20:13:00+00:00,191.06,191.42,190.99,191.13,7224,69,191.11724,TSLA
2022-11-08 20:12:00+00:00,190.95,191.06,190.83,191.05,8368,84,190.998563,TSLA
2022-11-08 20:11:00+00:00,191.07,191.07,190.59,190.88,8945,85,190.753091,TSLA
2022-11-08 20:10:00+00:00,191.14,191.14,190.97,191.01,7948,88,191.033247,TSLA
2022-11-08 20:09:00+00:00,191.33,191.33,190.75,191.05,11680,128,190.988364,TSLA
2022-11-08 20:08:00+00:00,191.34,191.59,191.26,191.33,14742,126,191.402151,TSLA
2022-11-08 20:07:00+00:00,191.4,191.51,191.19,191.39,5948,62,191.337267,TSLA
2022-11-08 20:06:00+00:00,191.23,191.42,191.23,191.37,10599,103,191.343889,TSLA
2022-11-08 20:05:00+00:00,191.25,191.3,190.81,190.94,8509,86,191.024758,TSLA
2022-11-08 20:04:00+00:00,191.33,191.545,191.22,191.23,11096,82,191.412255,TSLA
2022-11-08 20:03:00+00:00,191.55,191.55,191.14,191.28,12388,106,191.235283,TSLA
2022-11-08 20:02:00+00:00,191.19,191.67,191.17,191.54,8255,92,191.575204,TSLA
2022-11-08 20:01:00+00:00,190.86,191.31,190.86,191.23,8239,106,191.057154,TSLA
2022-11-08 20:00:00+00:00,190.44,190.75,190.22,190.75,10855,113,190.491977,TSLA
2022-11-08 19:59:00+00:00,190.89,190.92,190.44,190.45,5370,63,190.620759,TSLA
2022-11-08 19:58:00+00:00,191.23,191.27,190.55,190.8,13818,164,190.898322,TSLA
2022-11-08 19:57:00+00:00,191.36,191.49,191.245,191.31,8195,98,191.322821,TSLA
2022-11-08 19:56:00+00:00,191.26,191.65,191.24,191.4,11607,119,191.428038,TSLA
2022-11-08 19:55:00+00:00,191.69,191.72,191.22,191.24,12335,121,191.412348,TSLA
2022-11-08 19:54:00+00:00,191.81,191.81,191.53,191.76,13898,99,191.721602,TSLA
2022-11-08 19:53:00+00:00,191.41,191.87,191.21,191.73,5928,85,191.46796,TSLA
2022-11-08 19:52:00+00:00,191.58,191.75,191.39,191.425,7921,93,191.586644,TSLA
2022-11-08 19:51:00+00:00,191.23,191.46,191.12,191.46,1283,28,191.2845,TSLA
2022-11-08 19:50:00+00:00,191.41,191.41,190.93,191.25,3113,52,191.138846,TSLA
