timestamp,open_price,high_price,low_price,close_price,volume,num_trades,volume_weighted_price,symbol
2022-07-21 15:31:00+00:00,178.53,178.53,178.47,178.47,1084,19,178.487778,NVDA
2022-07-21 15:30:00+00:00,178.94,179.06,178.37,178.515,4149,64,178.677656,NVDA
2022-07-21 15:29:00+00:00,178.96,178.98,178.81,178.835,1772,26,178.851786,NVDA
2022-07-21 15:28:00+00:00,178.99,179.02,178.98,179.02,1050,33,179.004914,NVDA
2022-07-21 15:27:00+00:00,178.26,179.0,178.26,178.85,8731,113,178.570809,NVDA
2022-07-21 15:26:00+00:00,177.79,178.26,177.71,178.25,7365,71,177.927108,NVDA
2022-07-21 15:25:00+00:00,177.63,177.79,177.63,177.77,4983,54,177.725423,NVDA
2022-07-21 15:24:00+00:00,177.54,177.735,177.5,177.62,9525,93,177.650931,NVDA
2022-07-21 15:23:00+00:00,177.66,177.71,177.66,177.71,465,10,177.693333,NVDA
2022-07-21 15:22:00+00:00,177.81,177.93,177.67,177.86,1858,32,177.78,NVDA
2022-07-21 15:21:00+00:00,177.86,177.89,177.8,177.85,1027,20,177.856,NVDA
2022-07-21 15:20:00+00:00,178.29,178.49,177.89,177.9,2531,31,178.314411,NVDA
2022-07-21 15:19:00+00:00,178.43,178.56,178.28,178.28,540,11,178.405,NVDA
2022-07-21 15:18:00+00:00,178.59,178.61,178.485,178.485,785,14,178.559167,NVDA
2022-07-21 15:17:00+00:00,178.39,178.65,178.32,178.65,2474,42,178.434597,NVDA
2022-07-21 15:16:00+00:00,178.58,178.58,178.58,178.58,378,15,178.58,NVDA
2022-07-21 15:15:00+00:00,178.79,178.89,178.45,178.45,1333,21,178.727,NVDA
2022-07-21 15:14:00+00:00,178.62,178.62,178.48,178.59,854,16,178.53,NVDA
2022-07-21 15:13:00+00:00,178.64,178.64,178.47,178.53,1234,20,178.55,NVDA
2022-07-21 15:12:00+00:00,179.02,179.02,178.8,178.8,1752,29,178.9125,NVDA
2022-07-21 15:11:00+00:00,179.04,179.28,179.04,179.07,3049,46,179.166739,NVDA
2022-07-21 15:10:00+00:00,179.17,179.2,178.82,179.055,1130,21,179.063889,NVDA
2022-07-21 15:09:00+00:00,179.02,179.1,178.955,179.06,1691,32,179.027083,NVDA
2022-07-21 15:08:00+00:00,178.835,179.03,178.79,178.8,658,15,178.873,NVDA
2022-07-21 15:07:00+00:00,179.14,179.14,178.83,178.84,1620,25,178.941818,NVDA
2022-07-21 15:06:00+00:00,179.2,179.26,178.97,179.02,1809,31,179.082054,NVDA
2022-07-21 15:05:00+00:00,179.65,179.655,179.39,179.405,1932,34,179.545714,NVDA
2022-07-21 15:04:00+00:00,179.3,179.6,179.17,179.58,2971,49,179.364682,NVDA
2022-07-21 15:03:00+00:00,179.3,179.48,179.25,179.42,4305,59,179.35771,NVDA
2022-07-21 15:02:00+00:00,179.24,179.3,179.14,179.25,6480,74,179.247771,NVDA
2022-07-21 15:01:00+00:00,178.89,179.13,178.89,179.13,2813,39,179.065208,NVDA
2022-07-21 15:00:00+00:00,178.89,179.02,178.725,178.91,10247,92,178.807623,NVDA
2022-07-21 14:59:00+00:00,178.8,179.04,178.8,178.87,8806,82,178.892059,NVDA
2022-07-21 14:58:00+00:00,178.86,178.96,178.775,178.775,3683,55,178.86313,NVDA
2022-07-21 14:57:00+00:00,178.57,178.95,178.57,178.865,4609,58,178.766778,NVDA
2022-07-21 14:56:00+00:00,178.24,178.58,178.09,178.55,2592,46,178.368611,NVDA
2022-07-21 14:55:00+00:00,178.12,178.24,177.94,178.17,1643,34,178.096303,NVDA
2022-07-21 14:54:00+00:00,177.595,178.15,177.595,178.13,1831,29,177.938803,NVDA
2022-07-21 14:53:00+00:00,177.695,177.695,177.64,177.64,350,12,177.6675,NVDA
2022-07-21 14:52:00+00:00,177.57,177.57,177.39,177.55,8385,89,177.528606,NVDA
2022-07-21 14:51:00+00:00,177.55,177.73,177.45,177.65,1469,26,177.589,NVDA
2022-07-21 14:50:00+00:00,177.34,177.39,177.23,177.29,940,18,177.32,NVDA
2022-07-21 14:49:00+00:00,177.04,177.435,177.0,177.1,1925,23,177.223019,NVDA
2022-07-21 14:48:00+00:00,177.25,177.25,177.17,177.17,582,22,177.222603,NVDA
2022-07-21 14:47:00+00:00,177.29,177.29,177.29,177.29,538,25,177.29,NVDA
